file,delta,error_type,direction
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-2.0,severe,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,2.0,severe,over
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,1.0,minor,over
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,1.0,minor,over
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-2.0,severe,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,1.0,minor,over
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,1.0,minor,over
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,1.0,minor,over
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,-2.0,severe,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-2.0,severe,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-2.0,severe,under
sections_active.csv,-2.0,severe,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-2.0,severe,under
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-2.0,severe,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-2.0,severe,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,1.0,minor,over
sections_active.csv,-2.0,severe,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-2.0,severe,under
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,-2.0,severe,under
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,2.0,severe,over
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-2.0,severe,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,-2.0,severe,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,1.0,minor,over
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,1.0,minor,over
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,-1.0,minor,under
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
sections_active.csv,0.0,exact,none
